"","Heading","Text","Rating","Time"
"426","Love those I Phones","The only phone I will ever buy. Love the size Not a fan of a big phone so got this one with more Gigs",5,2019-01-11 23:19:00
"427","Love it!","Upgrade since my IPhone 5S only had 16 GB and I needed more space after 3 years of having it. Definitely noticed the difference immediately. Great upgrade. Worth the investment since I will not be upgrading for the next 4 years.",5,2018-02-21 16:56:00
"428","My second iPhone","Still early in the ownership period but so far great upgrade!

feels solid and expensive, more so than the iPhone 7.


Wish I had the cash for an X but this will do great!",5,2018-07-17 11:00:00
"429","awesome phone","my wife always loves her iPhone, so does my daughter!!",5,2019-04-17 17:41:00
"430","New to the iPhone","Overall it's a great phone. I switched from a Samsung, so I'm still getting used to it. It seems to require a few additional steps to do some simple basic tasks. I miss the blinking light that I used to see on my Samsung which informed me a notification came through. Otherwise it's good, though I think it will take some getting used to.",4,2018-05-04 20:33:00
"431","Great Phone","I chose the IPhone 8 because I didn’t want to lose the home button. I’ll keep it until they bring the home button back.",5,2018-12-01 07:14:00
"432","Solid Phone","Good phone - our 5th iPhone over the years. Using Verizon as the service provider with no complaints. No 3.5mm headphone jack, but it does come with an lightning adapter to 3.5mm.",5,2018-07-06 12:46:00
"433","Great phone","Bought this phone for my daughter 8th bday. She loved it",5,2019-04-12 14:31:00
"434","Good deal on iPhone","Great deal on iPhone 8 for my daughter for when she’s not home or need to get ahold of me, game apps, etc.",5,2018-12-29 00:56:00
"435","Great upgrade and everything i needed","Old phone started to die so i upgraded to this one. Has everything I need and want.",5,2019-02-15 22:23:00
"436","Finger print","This is the last iPhone with a fingerprint and I really hope that Apple goes back to this format.",5,2019-01-16 19:08:00
"437","Just ok","This phone has been a really good phone. It’s just not enough different from the 6s. I wish I waited for the xs. But it is a good phone.",5,2018-10-19 16:19:00
"438","Love the red color","I like the phone but it has a few too many extra features that are annoying. I had a 5c which had a language icon to change the language when sending texts. The 8 doesn't so I'm disappointed and annoyed. I like the size, not too big, not too small.",4,2018-10-13 23:39:00
"439","Great iphone","This phone all the things you like about an iPhone up a level or two. And fortunately does not seem that the Bluetooth works well with my car compared to my older iPhone",4,2019-02-21 06:21:00
"440","Very satisfied","Very happy with the support from Best Buy to migrate to a new carrier and to migrate from an older iPhone. The phone itself is excellent.",5,2018-10-15 12:17:00
"441","Similar to iPhone 7","The iPhone 8 is a lot like the iPhone 7 so if you have one I wouldn’t worry too much about getting the 8. If you don’t have an iPhone I suggest you switch, because it is premium tech made easy. It connects to other Apple products (Apple TV, iMacs, HomePod, etc.) with ease and Apple Music has an equal if not better library with much better sound quality.",4,2018-03-21 19:25:00
"442","Iphone is the only way","Bought this phone for my mom. Upgraded from Iphone 5SE. Love the fact that its waterproof and so easy for her to use.",5,2018-11-30 13:57:00
"443","love my iphone. my gps wasn't working","Nice to have a new phone with gps that works. Much faster too",5,2019-03-30 07:59:00
"444","Good deal iPhone","Good deal on iPhone 8 for my son for when he’s not home or need to get ahold of me, games app and etc...",5,2018-12-29 00:55:00
"445","Really like","This is a nice case to hold my cell phone and is still in tact after a few months of use",4,2019-06-19 19:00:00
"446","Great Upgrade","I had a 6s prior to this phone. So far, it’s a great phone, just haven’t noticed many features that vary much from my previous phone...besides the missing headphone jack. Either way, great phone, no issues.",5,2018-04-13 14:08:00
"447","Worth the investment","Great size, ample storage, overpriced for level of phone",4,2019-08-02 22:02:00
"448","Perfect phone","My daughter loves this phone! She hasn't had one bad thing to say about it! When my daughter is happy then I'm happy!",5,2018-11-29 07:08:00
"449","It's an iPhone - it works","I love this phone, although I'm ready for the upgrade. Looking to buy a new one for myself and give the 8 to my wife.",5,2018-11-28 17:40:00
"450","Bigger GB worth it!","Upgraded from a 16gb 6S plus. Well worth the extra GB; uploading the cloud more trouble than it's worth, waiting for apps to download and open. Plus I wanted a phone that easily fit in a pocket.",5,2018-05-16 20:56:00
"451","Good for the price","Needed an upgrade and this is the perfect size and has enough storage for all my picture taking",5,2019-01-16 20:34:00
"452","Great phone","Long time apple user haven’t had any issues yet. Phone does everything I expected",5,2019-02-15 18:55:00
"453","Great phone","It's better to get phones from Best buy. They always have better deals than anywhere else even Verizon itself. Service was great. Very knowledgeable associate.",5,2018-08-18 12:03:00
"454","Excellent phone","This phone is awesome and for the cost difference between this and iPhone X it is definitely worth it to look at this one.",5,2018-11-16 19:06:00
"455","Love! Love! Love!","This is one of the best phones I've had in years! Only a few lil glitches with settings but overall a great product!",5,2018-11-29 07:04:00
"456","Great phone","The phone is great, the staff that helped was helpful",5,2019-04-12 16:50:00
"457","Great Phone","Nice new phone, but not much different than the 6S I was previously using. Basically purchased to have more storage",5,2018-12-01 08:02:00
"458","Great phone","The phone is the perfect size with perfect storage for my needs.",5,2019-03-21 07:26:00
"459","Love it! So far, great phone!","This iPhone does everything I need and more. very pleased with it.",5,2019-03-16 02:48:00
"460","Great iPhone 8","I needed to upgrade and this phone is the best. Easy to use and a little smaller than my old phone.",5,2019-01-04 16:02:00
"461","Love it","Great phone, fits every need I have. I own a Samsung galaxy for work and I’d choose iPhone over the galaxy all day.",5,2018-11-28 20:53:00
"462","Apple RULES!","When it comes to cell phones, I love the Apple product & this phone didn't disappoint!",4,2019-06-19 17:08:00
"463","Great phone","I wasn’t quite ready to upgrade to the new Face ID phones so The iPhone 8 is perfect for me!",5,2019-01-18 16:48:00
"464","Love I phone","Love the lasting battery. Quick data. Wish it had portrait mode",5,2019-03-20 17:09:00
"465","Nice phone","This phone is great for my son. We got a really good deal on it and... it’s an iPhone. Can’t go wrong",5,2018-12-28 18:08:00
"466","Attention","Employee was dedicated from start to finish . Left in a timely fashion with phone working and up to date",5,2018-12-21 22:18:00
"467","Only phones I will purchase","Upgraded my husbands phone with the 8 from a 5s. I’m sure it’s a big jump! Won’t buy any other than iPhones",5,2018-12-14 15:42:00
"468","Always an IPhone man","Great phone as all iPhones are. Best Buy is always cheaper than the Verizon stores. Will continue to come back",5,2018-12-07 12:18:00
"469","Another Great Apple Product","Decided to go with Apple again because their processors are so much better than Android.",5,2019-01-25 16:50:00
"470","Son loves it","I bought this for my 12 year old. He loves it. Is as expected.",5,2019-03-20 18:40:00
"471","The best!","Love all apple products, iPhone8 has exceeded my expectations!",5,2019-03-20 18:38:00
"472","Great","I like the phone but it seems to do everything my 6 did",5,2019-04-03 21:01:00
"473","Great Phone","So far, the IPhone 8 has been a great phone. I haven't had it long but everything has worked well, I was able to transfer everything over from my android based phone with no issues.",5,2018-06-08 08:41:00
"474","Perfect upgrade","Upgrading from an Iphone 5, so this was a big improvement.",5,2019-03-27 06:33:00
