"","Heading","Text","Rating","Time"
"332","Service+iPhone 11 pro","The product speaks for itself ( a new standard )  our small town is proud to have Best buy . There is no other competition. On a scalar 1 to ten Best Buy is a 12.",5,2019-09-20 18:48:00
"333","Great telephone","Great telephone Returned it because it was too big for my convenience Will probably purchase an iPhone 11 Pro",5,2019-11-01 15:34:00
"334","Fast, sleek, amazing quality","Phone is super sleek. The picture quality is amazing and ability to use a widelense is incredible. Also action shots are of great quality too.",5,2019-10-06 08:50:00
"335","The best iPhone to date","I’ve had every iPhone and apple just gets better and better every year I’m in love",5,2019-11-22 15:55:00
"336","Fast, great camera and great feel. Best iPhone yet","Fast, great camera and great feel. Best iPhone yet
Fast, great camera and great feel. Best iPhone yet
Fast, great camera and great feel. Best iPhone yet",5,2019-09-28 07:48:00
"337","Great Phone!","The phone is amazing! Screen resolution along with camera quality is a great combo! Also, Apple Arcade is everything I wanted and more!",5,2019-10-11 16:12:00
"338","In Love","I've been a Samsung user since the beginning of smart phones, while the 1st couple of days were user frustrating I'm so glad I made the switch.",5,2019-10-04 15:39:00
"339","Great phone truly advanced!","Great IPhone mild learning curve even for experienced IPhone user but manageable.",5,2019-11-22 16:17:00
"340","Outstanding purchase and service","Excellent service ! The phone is more beneficial than expected",5,2019-12-07 11:58:00
"341","Loving i!","Great phone with awesome features. Glad I waited for this one.",5,2019-12-07 02:07:00
"342","Great phone and the color I was looking for","This was the cell phone I was searching for. It has met all of my expectations. The quality of the camera is second to none.",5,2019-10-18 23:03:00
"343","Love this phone","Great phone. Battery is incredible. Screen is great. It’s the same size physically as my old 8 Plus, so I am just loving it.",5,2019-10-18 18:59:00
"344","Love the IPhone","I've been a iPhone fan for years.  The only complaint I have is the flashlight button on the lock screen.  If you are not careful sometimes I will accidently press the screen icon and it will turn on.  My wife will tell me my flashlight is on.  Other than that, all is well.",4,2019-10-21 12:13:00
"345","New iPhone user","My previous phone was an android and I was nervous about switching but I love my phone!!  Brat decision I’ve made!",5,2019-10-26 12:02:00
"346","iPhone 11 Pro Max","Quite an upgrade from my previous iPhone 4. lol
No complaints.",5,2019-12-06 16:05:00
"347","Best iPhone yet!","I’m still working on no home button operation but I really love the phone. Pictures are amazing, love the ultra wide lens. No complaints!",5,2019-10-07 19:49:00
"348","Best iPhone to date","Upgraded from the 8 Plus and man what an upgrade, Love the screen, the sharpness of it, the color (Midnight Green) and best of all, the Cameras.",5,2019-10-01 23:22:00
"349","great phone!","Although my son has only had this a short time, he loves it!!",5,2019-12-06 22:24:00
"350","It’s simply the best!","The photos and videos are crazy good. The processing speed is way faster than anything I’ve had. Just a Great Tool for life.",5,2019-10-17 17:50:00
"351","Camera is fantastic","Upgraded from an iPhone 8+ mainly for cameras. My disappointed. The Face ID works very fast and in many condition and angles.",5,2019-10-14 19:09:00
"352","Love it!!!","This is a great phone! It takes THE BEST PICTURES! I like all the features and the bigger size is nice. I’ve been super pleased.",5,2019-10-11 16:05:00
"353","My kids are very happy!","I bought 2 iphone 11 for my adult kids and there have been no complaints!  Good product!",5,2019-11-12 15:54:00
"354","Amazing","Upgraded from a 7 to 11 max pro and wow what a amazing difference alone the camera is mind blowing !!",5,2019-11-01 16:45:00
"355","Best quality on a camera phone","Love the new camera.  Able to change the zoom of the camera with a single touch.  Battery also seems to last longer on the 11 compared to the XS",5,2019-09-27 16:48:00
"356","iPhone 11 Pro max","Awesome battery life with a great camera. I would recommend this phone if you’re 2 generations back.",5,2019-11-01 15:33:00
"357","Great upgrade from my 7 plus!","Getting use to the “ no home button “ , I miss it it but it a great apple product!",5,2019-11-15 15:44:00
"358","Excellent product","Excellent product. It is a top of the line smart phone.",5,2019-12-07 07:30:00
"359","Cameras are awesome","Overall it is an awesome phone. The cameras are truly a big upgrade compared to older models. Only drawback is no 5g.",5,2019-10-17 16:25:00
"360","Great phone","The phone is powerful! Great battery life, screen and speaker. Not a fan of the little nudge on the screen.",5,2019-10-25 17:38:00
"361","So far the best phone yet","Battery life is remarkable and the best yet picture quality excellent and the new IOS is finally different.",5,2019-10-25 15:53:00
"362","Max sv","What am awesome phone battery life seems to be twice as long . The screen has amazing colors streaming HD is beautiful. The camera is awesome",5,2019-09-27 16:21:00
"363","Appears to have better speed & battery life","Still learning about all of the new features of the 11 Pro Max.  So far I've enjoyed having the bigger screen again",5,2019-10-18 15:52:00
"364","Upgraded Camera","Recently at a convention and the camera is amazing it’s pretty dark with fluorescent lighting great camera huge update from my iPhone 6 Plus",5,2019-09-27 15:50:00
"365","Phone","I purchased this and I love this product. I definitely would purchase again .",5,2019-11-18 07:42:00
"366","Excellent Phone","The upgrades to the camera are the main focus here. The new wide angle lens is helpful, but the game changer is the Night Mode.",5,2019-10-07 08:35:00
"367","Awesome!","Love this phone and the new camera! The size is similar to the iPhone 8 Plus but obviously with more screen. Definitely recommend.",5,2019-10-04 19:35:00
"368","The Apple","That’s Apple IPhone the great iPhone. Camera is simply amazing, beyond expectations. Battery seems like if it never dies. I love my phone.",5,2019-09-27 15:44:00
"369","Hard to get any better than this.","I was eager to get the new 11 Pro Max and upgraded to the 512 memory. This phone holds everything with room to spare.",5,2019-10-14 14:18:00
"370","iPhone 11 max pro","Great phone and fast processing and I love the the color camera is very good and videos on 4K is great",5,2019-10-26 22:48:00
"371","iPhone 11 Pro Max","My wife loves her phone and the color and it’s has a fast processor and very good camera for 4K video",5,2019-10-26 22:49:00
"372","Great camera with a lot of diverse imaging capabil","The iPhone 11 is Avery advanced phone/camera with a lot of social media capabilities.",5,2019-11-08 15:16:00
"373","Good phone","I jus needed an upgrade.  This phone is colors are much more vibrant than the others I’ve had. It’s was a bit cheaper than Verizon.",4,2019-12-27 15:39:00
"374","great phone","My new iphone 11 pro max is wonderful.  The camera is amazing.  I love the facial recognition feature.",5,2019-10-23 19:09:00
"375","iPhone 11 Pro","I love the color. Very happy with this purchase! Actually using it right now lol",5,2019-11-11 01:28:00
"376","Great phone","This is a Solid phone. Great screen, speed, and ease of use etc. Can't go wrong with Apple.",5,2019-11-01 18:25:00
"377","Apple does it again","Great phone and you can tell it’s better faster and the camera is better then the xs well worth the upgrade",5,2019-10-19 06:38:00
"378","Super bright screen","The pictures are amazing and the screen is really bright great for watching Netflix on your phone",5,2019-10-27 09:45:00
"379","Great upgrade!","I had the iPhone 8 before this, and though it was a great phone, it was time for a change! Great upgrade, and great camera!",5,2019-10-04 20:53:00
"380","Good","Great phone good camera battery life is good size isn’t to bad a little big in the hand",5,2019-11-03 21:35:00
"381","Great iPhone","Everything about this iPhone has been nothing but positive. Love this phone over all iPhones I have owned.",5,2019-10-18 15:50:00
"382","awesome phone the best one apple has made so far","best apple phone ever made i love this phone would definitely recommend on getting over the apple Iphone 10",5,2019-10-17 16:54:00
"383","Fast Phone","I've had fast phones but this may be the fastest of them all. Smooth design and elite camera that has a ton of ways to take pictures.",5,2019-09-25 12:49:00
"384","Top of the line","There is nothing out there like it.  It has been absolutely perfect.",5,2019-11-18 07:50:00
"385","Still getting used to","I went from iPhone 7plus 32, love the 64. Have to get use to swiping
I take a lot of pictures for my organization I belong to. I purchased because of camera. Haven’t got to use at time. Only gave 4 stars because haven’t owned very long.",4,2019-10-25 20:40:00
