"","Heading","Text","Rating","Time"
"403","Great phone","You’re getting top quality camera photos and a bunch more",5,2019-12-17 20:53:00
"404","Great new phone at a great price","I purchased it a week before BF event, and I like the price, quality !",5,2019-12-06 15:31:00
"405","Great iPhone","I love the new iPhone. Worth every penny of the price",5,2019-12-20 15:50:00
"406","Good phone","The kids really like the I phone products never had a problem",5,2019-12-13 18:36:00
"407","Christmas presents for my kids","These are Christmas presents for my kids they will be excited",5,2019-12-13 16:20:00
"408","Just what I was after","I have owned apple products for many years, I had an older iPhone and wanted to upgrade. The 11 covers all that I needed.",5,2019-10-22 07:02:00
"409","Great","Great deal on this phone, heck I bought two of them.",5,2019-12-20 23:14:00
"410","Outstanding phone!","Upgrading from a iPhone 6+ and what a difference! Face ID works beautifully, great camera and battery life is fantastic. Would definitely recommend.",5,2019-09-28 01:55:00
"411","Purchased first IPhone","Purchased it for grandson and has had it only a month, but very happy with it.  Glad I purchased it.",5,2019-11-08 20:02:00
"412","Great quality!","I needed an upgraded because I still had an iPhone 6. Great phone!",5,2019-12-08 08:07:00
"413","Excellent new phone","We were impressed with the professionalism of the personnel",5,2019-12-14 06:51:00
"414","Great iphone 11","Shipped quick, showed up 1 day early.  Everything was great",5,2019-12-13 17:13:00
"415","Traded in for upgrade","Similar to my trade in model- easy to maneuver-love iPhones",5,2019-12-13 16:47:00
"416","Great phone","Great phone! My first iPhone and I can't get enough of it. I truly love this phone.",5,2019-11-22 17:45:00
"417","Great phone so far.","My wife is very happy with the performance of the phone.",5,2019-12-15 11:42:00
"418","Great phone!","I like the multiple lenses and I got to use my Best Buy gift card!",5,2019-12-06 18:08:00
"419","it’s nice","it’s nice. it’s nice nice nice nice nice nice nice",5,2019-12-20 15:14:00
"420","This phone is money.","There’s nothing to say. This phone is perfect and I love it. I’m definitely keeping this phone, and I don’t want any other phone.",5,2019-10-11 15:53:00
"421","Camera is amazing!","Another great phone from Apple.  If you are ready for a change at phone you've got to get this one!  I absolutely love it!",5,2019-10-17 16:22:00
"422","Great phone!","Upgraded from iPhone 8. Still trying to learn all of the new options. Camera seems to be better. Looking forward to using it.",5,2019-10-13 15:03:00
"423","Christmas Gift!","My 12 yr old loves this phone.. so far so good not having any issues. Fast,reliable, great price from a great company! Love my Best Buy!!!",4,2019-12-28 20:28:00
"424","Great phone","I love my new iPhone 11. Takes great pictures and awesome phone quality. I am glad I decided to get this phone!",5,2019-10-25 18:42:00
"425","Great Phone","Replaced an Apple IPhone 6 with the Apple IPhone 11. It's easy to use and glad I purchased it.",5,2019-11-09 12:12:00
"426","Upgrade","So faR so good. Love it so far........Few good changes.",5,2019-12-13 17:45:00
"427","Great Phone","My iPhone 7 died after 4 years.  I like the facial recognition.",5,2019-12-06 15:58:00
"428","So far ok","This wasn’t really an upgrade to me it’s the same phone as previous models. I broke my 8 plus so I needed a new phone.",5,2019-10-18 16:35:00
"429","Great phone for teen","Got this phone for my 16yr old daughter. Great features and perfect for her age.",5,2019-11-21 00:03:00
"430","Pretty new phone.","Wonderful new phone.... I hate the way apple down grades /slows their products with updates.  That is criminal in my opinion.",4,2020-01-03 23:44:00
"431","Very good","Apple - iPhone 11 . Easy too use ,and work very well.",5,2019-12-13 19:30:00
"432","Love this phone","Was easy to learn 
Nice size Recommend it to everyone",5,2019-12-13 16:25:00
"433","Love the size","Stunning camera and battery life a plus had an 8 plus but I wanted something smaller perfect size",5,2019-11-03 19:33:00
"434","Great phone","I upgraded from a 6 S to an 11.  Quite the difference.  A great phone, I am very satisfied.",5,2019-11-09 04:24:00
"435","The Face ID is incredible!!!","This phone is very fast especially tagged with facial ID. I’m coming from the iPhone 8. Very pleased .",5,2019-10-29 18:45:00
"436","Its an Iphone","Compare what you get for the price I would say its better then previous gen, but overall if you don't use the camera as much I say stick to previous cheaper gen.",4,2019-12-10 21:14:00
"437","Great phone","For the price it’s a great phone. Easy to use and the battery life is way better then the last iPhone XR .",5,2019-10-25 16:54:00
"438","Love the phone!","I’ve had the phone a couple of weeks, purchased a series five I watch at the same time. They work together nicely. I love them.",5,2019-10-06 11:40:00
"439","GREAT PHONE FOR THE MONEY","Very easy to use, and stylish!...The iphone 11 has tremendous speed and a great camera. I love it!",5,2019-11-01 15:28:00
"440","Red iPhone","Very great phone! I’m enjoying it very much lol  looking forward to getting another one",5,2019-11-11 01:26:00
"441","Great phone!","Upgraded from iphone X.  Big difference in the camera and the display.  And battery life is amazing.  Loving this phone!",5,2019-10-11 16:03:00
"442","Best phone I ever had!","I didn't feel the need to spend the extra money for the pro,and I don't regret my decision! I love my iPhone 11!",5,2019-10-18 19:32:00
"443","Better than older phone.","It gets hung up or stuck several times a day. Turn off & back on to continue.",4,2020-01-31 15:24:00
"444","It’s a great phone","It’s a great phone I miss the home button and I still miss the headphones jack but function wise it’s fantastic",5,2019-10-18 18:30:00
"445","Beautiful phone","Coming from the XR you won’t notice the difference with the screen, but the battery and camera is just beautiful",5,2019-10-17 16:35:00
"446","Phone","I purchased this and I love this product. I definitely would purchase again .",5,2019-11-18 07:34:00
"447","Wonderful phone","The best iPhone by far!!! Works great and super fast",5,2019-12-10 16:43:00
"448","For daughter","Bought total of 3 phones love them so far great phones",5,2019-12-07 08:14:00
"449","Great battery life and wonderful camera","Love it!! A little hard to get used to no home button but I’m getting the hang of it",5,2019-11-09 19:28:00
"450","Good Phone","Went from a flip to this so I'm suffering from tech shock. It can do most anything and more than I need but its fun. It can make calls too.",4,2019-12-20 15:18:00
"451","Love it","Great in store assistance. Love the product, intuitive and easy for me to understand.",5,2019-11-08 16:33:00
"452","Good product","Good phone but I really miss some of the features of my Samsung phone",4,2019-10-19 06:21:00
"453","Best iPhone yet!","The color is amazing. Best Buy made it very easy to trade in an older iPhone and purchase a new one.",5,2019-10-25 15:45:00
"454","son loves the phone and features","son love his new phone. he had apple iphone xr and decided to upgrade",5,2019-11-22 17:31:00
"455","Love my new phone!","It was time to upgrade and this is perfect for me.",5,2019-12-09 06:52:00
"456","All and more than I expected.","This phone gives me everything I need. It has a great camera and long battery life. I would definitely buy again.",5,2019-10-11 20:50:00
"457","Love it!","Have always had an android, sons finally convinced me to go to apple and I love it.",5,2019-11-08 15:18:00
"458","iPhone 11","This one was for my daughter. Great battery life!  Huge upgrade from the 7.  She loves it.",5,2019-11-01 17:20:00
"459","Great Phone","Great Phone for the price great deal would recommend",5,2019-12-06 16:18:00
"460","Great phone for a great price","Good phone with a great camera and display even though it’s an lcd and not an oiled, would definitely recommend",5,2019-10-12 16:38:00
"461","New iPhone 11","Very happy with this iPhone. Love the battery life, and it takes great pictures. The latest model at reasonable price.",5,2019-10-05 09:10:00
"462","Love it!","This phone is soooo fast compared to my iPhone 6   Takes a few days to g to used to but it’s worth the effort.",5,2019-10-12 09:44:00
"463","Awesome","I cannot imagine life without my iPhone 11!!!!!!!!",5,2019-12-06 23:01:00
"464","Love it","Very attractive and of the highest quality.  Battery life is so much better than previous models.  Full screen is excellent.",5,2019-09-27 16:50:00
"465","Great phone!","I needed to upgrade my phone so I went with the iPhone 11. So far the phone has been great. The camera takes great pictures.",5,2019-09-27 16:18:00
"466","Great","Great phone great phone if. You like a big screen and big screen",5,2019-11-23 04:34:00
"467","Love it!","Will not go back to android after having an iPhone. Love the updates and easy to use.",5,2019-11-03 10:53:00
"468","Still getting used to different features.","Still getting used to the upgrade.  Was not aware that previous apps/alerts would not automatically transfer.",4,2020-01-04 19:00:00
"469","Great","Service great , the stuff helps everything you need to make the purchase happen. but really takes too long!",4,2020-01-05 23:31:00
"470","Love it!","It took me a little bit to get used to all of the features on this phone because I came from an 8 plus.  But now I love it!",5,2019-09-27 16:09:00
"471","Great","I absolutely love my new phone the camera is so much better than my camera on my 6s plus that I had before getting this one",5,2019-09-27 15:20:00
"472","Good Value","Latest iphone which is the same size as iphone 10. Great color selection and camera is great.",5,2019-10-25 15:13:00
"473","Great phone","Concerned about the larger size compared to my last phone. But I have adjusted and like the larger viewing screen.",5,2019-10-05 08:12:00
