"","Heading","Text","Rating","Time"
"299","Great battery life, excellent cameras","Coming from the iPhone X, the most noticeable differences are the battery life and cameras.  The night mode and the super wide angle lens are a great addition.",5,2019-09-28 08:54:00
"300","Great phone","Was great trade in and great investment. She loves her new phone.",5,2019-12-09 20:27:00
"301","This takes car of my video camera needs","Great phone...a slightly different learning curb that you will appreciate once you quickly learn",5,2019-11-15 19:14:00
"302","Great IPhone","I upgraded from a 6S iPhone. I absolutely love the speakers on this new phone. The camera capabilities are Just awesome. I would recommend this phone.",5,2019-10-04 19:32:00
"303","Great","Battery life is very good. Camera is amazing especially at night.",5,2019-10-07 15:24:00
"304","OMG","So I am an Apple fan and I must get the latest tech and I git this...my kick u walked in without the wait and walked our with this beauty...",5,2019-10-11 19:00:00
"305","Love it","Great as always!   Just the right size and an easy upgrade.",5,2019-12-13 15:17:00
"306","Best device","Loved the midnight green color and matte glass finish. Main improvements are the camera and battery.",5,2019-11-11 19:04:00
"307","Love the phone","Fantastic upgrade. Not a single negative thing that I can say about the phone, even the gold color is great and at first I wasn’t thrilled about it.",5,2019-10-04 15:32:00
"308","Solid upgrade.","Upgraded from a XR. Blazing fast and OLED screen. 
If you’re coming from an iPhone 8 or below, you won’t be disappointed.",5,2019-10-25 15:16:00
"309","It’s an I phone","It works as it should. It is my wife’s phone and she uses it often!",5,2019-12-06 16:05:00
"310","Great phone","I bought this for my wife because she needed an upgrade. I love the picture quality of the photos and videos. It also feels great in your hands.",5,2019-10-07 11:46:00
"311","Great phone","Replaced an iPhone 6Plus. Very nice product. Love Apple products.",5,2019-12-07 21:41:00
"312","It's an Iphone","Daughter absolutely loves her 11 pro max, coming from the 7 plus.",5,2019-12-07 12:23:00
"313","I max","Fantastic new generation phone looking forward to getting some great use out of it",5,2019-11-23 20:33:00
"314","Excellent phone","Awesome iPhone will buy again, Apple has done it again with this new iPhone. I will continue to purchase Apple awesome iPhones",5,2019-10-20 07:14:00
"315","Love it","I love everything about this phone. Cameras are great! Phone is super responsive and fast. Battery literally last over a day and a half.",5,2019-10-11 22:16:00
"316","Great Phone","Husband lost the old phone so he bought this 11 max Pro.  He seems to like the phone. The camera takes great pictures.",5,2019-10-25 17:15:00
"317","I love the look of the phone","I love this phone and all that it has to offer. It has a great camera and the new features are great. I like the dark mode the best.",5,2019-10-14 08:36:00
"318","Iphone","Awesome phone. Great product and customer service. Great product",5,2019-12-06 15:53:00
"319","Best release yet!","Finally lots camera options! Screen and speakers improvements are nice! Love Face ID!!!!!! Enjoying battery life improvements!",5,2019-10-18 17:40:00
"320","Love the phone","The camera is the big deal of course. Love how fast fast id works. Not sure of any other improvements compared to the 10. Battery life is good of course",5,2019-09-27 20:49:00
"321","Best upgrade ever!","I LOVE my new iphone! The long battery life & spectacular camera was worth the hassle of buying a new phone!",5,2019-11-01 18:44:00
"322","Love this phone!!","It took some getting used to at first, but now I absolutely love it!! The graphics are amazing, and the camera is incredibly clear and easy to maneuver.",5,2019-09-27 19:53:00
"323","Great iPhone","I’ve lived in the Apple eco-system for years. The fact that the software and hardware are made by the same company means seem less integration.",5,2019-10-04 16:47:00
"324","Great iPhone with amazing battery life","The phone itself feels premium and well made the battery is amazing coming and easy to use and comes with a great camera.",5,2019-10-21 18:19:00
"325","Love it","It’s no different from my iPhone XS Max ... only difference is it has 3 cameras lol",4,2020-01-31 15:53:00
"326","Great camera and better battery life.","The camera really is a step up From previous models.  The best feature to me is the extended battery life.  This was worth the upgrade for me.",5,2019-10-04 16:05:00
"327","In love with my new iphone","Loving the camera and new features on the new iPhone. I was overdue on an upgrade and glad I did.",5,2019-11-09 09:58:00
"328","iPhone 11 pro mac","LOVE LOVE LOVE
Great camera, best camera ever. Recommend to everyone wanting to get a new phone.",5,2019-11-09 21:53:00
"329","Great to have!","Love my new iPhone 11 and its features! Will definitely get another one for my daughters",5,2019-11-16 02:04:00
"330","Apple Fanatic","I’m loving my iPhone 11 Pro Max!!! Of course it’s bigger and faster but the camera is phenomenal!!!",5,2019-11-07 07:44:00
"331","Great phone","My son loves it of course. He had to have it so I got to take his old 8+",5,2019-11-28 16:11:00
"332","10/10 Buy!","Such a great phone! I upgraded from the iPhone XR and I am sooo happy that I did!",5,2019-11-21 09:40:00
"333","The best iPhone","Is one of the best phones are there I love it yeah I would like to recommend a lot of people go to Best Buy to buy it from you guys",5,2019-10-11 17:28:00
"334","Great phone","This I the best camera on a phone yet!!!! It is like having a professional camera in your hands.",5,2019-11-08 15:40:00
"335","The Ferrari of phones","Love love love my new phone especially the camera and the clarity of the pictures and videos...Apple did it again",5,2019-10-26 00:14:00
"336","Overall happy","A lot of cool features.  I like the camera upgrades. I will note that it’s not as fast processing apps and internet browsing as I was expecting.  I’ll give it time so I ensure I’m using it properly and have settings configured correctly.  Some things my IP7+ does more efficiently.",4,2019-10-25 17:08:00
"337","Great phone","I love my new iPhone. My only regret is not getting the iPhone with the bigger memory (GB). I thought 256 would be enough for a long time.",5,2019-10-05 14:06:00
"338","Love the size and color","Love the bigger phone and midnight green color.  Phone is definitely faster than my iPhone X.  Battery is amazing.  Has been on all day and took it off the charger at 6:15AM.  Still has 70% at 6PM.",4,2019-12-06 16:48:00
"339","The Best IPhone Ever!!","This is Apple’s best iPhone to date. The camera are amazing and the build of the phone is superior to anything else on the market.",5,2019-10-11 17:35:00
"340","Great phone","I love this phone every time apple releases a new phone they get better and better I am happy with the iPhone 11",5,2019-10-26 03:24:00
"341","Very beautiful ohone","I love this phone so much it is very amazing easy .",5,2019-12-13 17:40:00
"342","Very nice!","My last iphone was a7. So when got this one was hoping for surprise! I like the color I got and the camera is remarkable.",5,2019-10-18 16:52:00
"343","Great Phone","Awesome apple quality, alot quicker and more responsive than the xs max.  Never disappointed with apple",5,2019-11-01 21:06:00
"344","Best iPhone yet","I had last year I phone and The most things about this iPhone that I can noticed it’s the battery last way longer and the cámara it’s crazy good .",5,2019-09-27 15:33:00
"345","3 cameras- 3 times the fun","I was skeptical about 3 cameras, the ultra wide is a nice addition. Size is nice, it takes two hands. Feels like a pro with weight and feel to it.",5,2019-09-27 15:21:00
"346","Love!","So much better than my iphone 6!  Love everything about it.",5,2019-12-06 15:57:00
"347","Love It!","Upgrade from an iPhone 6.  I didn't really think I would notice such a difference in speed and especially battery life!",5,2019-10-19 09:46:00
"348","Good upgrade","Upgraded from an iPhone 8plus.  Was on the fence but like the speed, smoothness, and especially the Face ID.  Good quality and reliable.",5,2019-10-04 18:43:00
"349","Love it","I love my new iPhone. The camera is so much better than the one I had previously. Highly recommend.",5,2019-11-03 11:28:00
"350","Best iPhone yet.","Really like the triple lens for the photography and the clarity is amazing, phone is quick and responsive never go wrong with a premium device.",5,2019-09-28 16:00:00
"351","It’s an iPhone!","If you’re an apple fan, you’re gonna love it! It’s a fantastic product! Lots of new features as I upgraded from a 7+. But I couldn’t be happier!",5,2019-09-27 20:13:00
"352","great phone","I have been using iPhones the 3gs model and they have continued to get better. great camera and ease of use are the great selling points for me.",5,2019-09-27 15:18:00
